,text
1368,"Excellent trip to Accrington Academy in Lancashire today to see how they’re preparing for pupils to return on 8th March. 
 
Our £700m catch up fund will ensure students across the country get the support they need to fulfil their potential. https://t.co/B8i02Hgwru"
1369,"Welcome news that rough sleeping has gone down by 43% since 2018 - but we won't rest until everyone in this country has a place to call home. 

We are continuing to work with councils &amp; charities, providing £750m for programmes over the next year to end rough sleeping."
1370,"This fair and flexible system will ensure all young people can progress to the next stage of their education or career. 

https://t.co/6v8ENoHPhy"
1371,No child should be left behind as a result of learning lost during the pandemic. That’s why students will receive grades awarded and determined by teachers.
1372,Great to speak to @NOIweala and congratulate her on her appointment. The @WTO has a vital role to play in  championing free and fair trade as the world builds back better and greener from COVID-19.
1373,"All countries need access to coronavirus vaccines, so it is fantastic to see the first doses from COVAX arriving in Ghana today.
 
I'm proud that the UK is one of the largest contributors to COVAX and that we will share the majority of any future surplus vaccines with the scheme. https://t.co/lvrQkLZ1dw"
1374,"Over 18 million people across the United Kingdom have had their first jab. 
 
We are aiming to offer a jab to all adults aged 50 or older and those who are at higher risk due to underlying health conditions by 15 April and every adult by the end of July. https://t.co/dMMX2DfJsA"
1375,"It’s been great hearing about the issues that matter to you.
 
Please keep asking me your questions at https://t.co/FBynuacYFP https://t.co/nn5OGHIEEL"
1376,Thank you to the teachers and students at @SedgehillSch – and to schools all across the country - for all you have been doing throughout the pandemic.
1377,"The best place for young people’s future, and for their wellbeing, is back in the classroom. 

With regular testing, children can safely return to school from 8 March. https://t.co/1TD7OSG8I8"
1378,"When schools re-open on 8 March, I want to make sure no child is left behind as a result of the learning they have lost over the past year.

A new £700m package of catch-up funding will help teachers support their pupils as they return to the classroom.

https://t.co/SX37ryPipF"
1379,"Today I chaired a @UN Security Council session on climate and security.

Together with Sir David Attenborough, I warned of the need to cut global emissions to net zero and help vulnerable countries adapt to climate change.

Read our remarks here: https://t.co/7zlPA9pGJU https://t.co/xmSPFqVpmQ"
1380,"I want to thank farmers for keeping the UK fed throughout the pandemic. 

You do incredible work, all day, in all weathers.
 
My full message to the @NFUtweets Conference #NFU21: https://t.co/BYQXUQy8rA https://t.co/I5M0Siyx3v"
1381,"Yesterday I set out our four-step roadmap to ease restrictions across England and provide a route back to a more normal way of life.

On Monday 8th March, schools and colleges across England will reopen, and teaching in classrooms can start again. 

➡️ https://t.co/0wMm3UFjLD https://t.co/XGnKnFIxep"
1382,"How we will cautiously ease the lockdown restrictions in England. 

You can find more information here: https://t.co/Q6naOuOtTq https://t.co/JolhmaZ2UE"
1383,WATCH LIVE: An update on coronavirus (22 February 2021) https://t.co/QYPbpZqZj9
1384,WATCH LIVE: My update to the @HouseOfCommons on the government’s roadmap for easing lockdown restrictions in England. https://t.co/IJvvEHpHL1
1385,"Our decisions will be made on the latest data at every step, and we will be cautious about this approach so that we do not undo the progress we have achieved so far and the sacrifices each and every one of you has made to keep yourself and others safe."
1386,Today I’ll be setting out a roadmap to bring us out of lockdown cautiously. Our priority has always been getting children back into school which we know is crucial for their education and wellbeing. We'll also be prioritising ways for people to reunite with loved ones safely.
1387,"More than 17.5 million people have now had their first dose; that's more than 1 in 3 adults in the UK. 

I want to see the rollout go further and faster in the coming weeks, so we are now aiming to offer a jab to every adult by the end of July."
1388,"The G7 is the great gathering of like-minded, liberal, free-trading democracies. We stand together on many issues around the world. 

I look forward to working closely together ahead of the @G7 summit in Cornwall in June. https://t.co/cQMR5zLxmu"
1389,"The vaccine protects you, your loved ones and helps us all defeat the virus.

When you are invited to get the jab, please come forward.

#TakeTheVaccine https://t.co/8X9BFGFKr2"
1390,"Excellent trip to Wales yesterday to see the extraordinary efforts of all those involved in our fight against coronavirus.

NHS staff, volunteers, the military and the police have all been working hard to get people through the pandemic. https://t.co/R1Nl33X5PG"
1391,"It was great to take questions from Horizon Community College's Year 11 maths class last week.
 
Thank you to all the efforts of teachers and students across the country for keeping learning going virtually. https://t.co/dxgiqd0Q0B"
1392,New charges against Aung San Suu Kyi fabricated by the Myanmar military are a clear violation of her human rights. We stand with the people of Myanmar and will ensure those responsible for this coup are held to account.
1393,"Freedom of speech is at the very core of our democracy. It is absolutely right that our great universities – the historic centres of free thinking and ideas – will now have this freedom protected and bolstered with stronger legal protections. 

https://t.co/TrfFN47u3a"
1394,"RT @ShaunBaileyUK: I spent 20 years as a youth worker helping give young Londoners a fresh start in life.

And right now, London needs a fr…"
1395,"We recognise the impact this pandemic is having on everyone’s wellbeing and we are working with our Youth Mental Health Ambassador @DrAlexGeorge on this important issue.

If you need support, the NHS is here for you: https://t.co/tHBIQW32xB https://t.co/7Z8StItLCi"
1396,Those who serve in our Armed Forces deserve every recognition for their service. It was a very great injustice that this was denied to some members simply because of their sexuality. I hugely welcome the fact we can now address this historic wrong. https://t.co/JRfC1TeJhQ
1397,"If you get a message to come forward to get a jab please do.
 
If you are over 70 and haven't had your first jab yet, speak to your GP, book a slot online, or call 119.

https://t.co/HFdDcrX3l4 https://t.co/lWzksJ76UP"
1398,"Great news Jaguar Land Rover is set to become an all-electric brand by 2025, a significant step towards becoming a net zero business by 2039. A brilliant example of British engineering leading the industry to a cleaner future, as we build back greener.

https://t.co/iDATPQ7zJv"
1399,WATCH LIVE: An update on coronavirus (15 February 2021) https://t.co/sh1Ou7dpTn
1400,"Great to meet the fantastic NHS staff at Orpington Health and Wellbeing Centre earlier today, who are working incredibly hard to get South East London vaccinated.
 
We’re committed to working with communities across the UK to ensure everyone can get the protection they need. https://t.co/rzeyLaysyj"
1401,"Today we start the next phase of our vaccination programme, with people aged 65-69 and the clinically vulnerable now being offered the jab. 

If you are over 70 and haven't had your first jab yet, speak to your GP, book a slot online, or call 119.

https://t.co/HFdDcrX3l4"
