,text
1901,"RT @thehill: Sen. @MarshaBlackburn: ""If Joe Biden has his way, this wall will never be completed. What does the Biden administration want?…"
1902,"RT @SenTomCotton: Canceling construction of the border wall isn’t going to solve the Biden Border Crisis.
https://t.co/XWHuadEjMo"
1903,"Biden’s administration met with the Taliban and the discussions were described as “candid and professional.”

These are terrorists they’re talking to, why are they treating them as partners?"
1904,"While Border Patrol agents and landowners deal with the effects of Biden’s open border agenda, the border czar @VP is eating cupcakes and talking about space."
1905,"We are a nation of laws. You enter this country legally, and there should be no way around it."
1906,"Today is #ColumbusDay, and nobody can rewrite history to say otherwise."
1907,"When I took a look at our southern border and the crisis we’re facing, border patrol agents made one thing clear: this cannot continue any longer."
1908,Appreciate @rgv3307 @BPUnion showing me the firsthand effects of Joe Biden’s border crisis. I am always proud to support the incredible men and women of our Border Patrol as they work to keep communities safe. https://t.co/x289wCwjdt
1909,"During my border visit, a rancher asked me, “where in the hell is Kamala?” https://t.co/hlTGXzQeys"
1910,The border crisis has become so bad that Border Patrol has put up signs in an attempt to direct illegals crossing into the U.S. and to help reduce the number of rescue missions. https://t.co/vIy5lCIrf3
1911,Border Patrol officers are feeling the impact of the #BidenBorderCrisis at the Anzalduas International Bridge. We encountered dozens of migrants making their way to the Temporary Outdoor Processing Site (TOPS) that has been set up to deal with the migrant influx. https://t.co/6lzbqonkWS
1912,"Until our border is secure, our entire nation’s security is at risk. #BuildTheWall https://t.co/0nXpLcRJTI"
1913,"Instead of taking steps to secure our border, Joe Biden has halted construction of the wall altogether. His open border agenda is unsustainable. https://t.co/5V6rqcs19u"
1914,"In Falfurrias, I met with local law enforcement, ranchers, &amp; landowners who are forced to deal with property damage caused by illegal aliens trespassing their land to avoid checkpoints. It’s not uncommon for these ranchers to find the bodies of dead migrants on their properties. https://t.co/kLpA4VUesE"
1915,RT @rgv3307: Thank you to ⁦@MarshaBlackburn for taking the time to see and hear firsthand what goes on at the border on a daily basis⁩: “Bl…
1916,"RT @AdamShawNY: NEW: Sen. @MarshaBlackburn⁩ toured the southern border on Friday and, with gunfire ringing out behind her from Mexico, told…"
1917,"In Mission, Texas, Border Patrol agent Chris Cabrera explained how cartels coordinate to push drugs, unaccompanied minors, and families in different directions simultaneously. In doing so, they overwhelm Border Patrol and smuggle drugs and people into the U.S. @BPUnion https://t.co/rqCNbQYV8e"
1918,"Our nation’s security depends on a secure border. It’s time for action, @POTUS.

@AdamShawNY 
https://t.co/dPInnkD6Xg"
1919,Wishing my Taiwanese friends a happy #TaiwanNationalDay! The U.S. stands with you in protecting freedom. 🇹🇼 🇺🇸 https://t.co/ivYOnOU5na
1920,"Along the Rio Grande River, @TxDPS officers are on the front lines of the humanitarian crisis at our southern border and are rescuing migrants from the river on a regular basis. They showed me where human and drug traffickers are crossing into the United States. https://t.co/q3hejVGoys"
1921,"RT @GovBillLee: I signed a proclamation to dedicate tomorrow, October 11, as a Day of Prayer &amp; Fasting. I invite all Tennesseans to join Ma…"
1922,"“The heavens declare the glory of God, and the sky above proclaims his handiwork.” — Psalm 19:1"
1923,"Because of the Biden administration’s open border policies, every town is now a border town, and every state is a border state. https://t.co/VHlvcJAQqQ"
1924,"At the southern border, @BPUnion border patrol officers told me all they want is to do their job. But Joe Biden won’t let them. Biden is taking resources away from @DeptofDefense and @USNationalGuard that are supporting @CBP. https://t.co/6NxSIFqkNT"
1925,".@SecBlinken, @SecMayorkas, and AG Merrick Garland should be joining me at the southern border.

Instead, they are in Mexico City attempting to do damage control."
1926,"If Joe Biden respected our nation’s security he would #BuildTheWall. Instead, he just announced the cancellation of more border wall construction down here in the Rio Grande Valley. https://t.co/iWULQ2IJxQ"
1927,"In McAllen, Texas, @TxDPS, @TexasGuard, and @BPUnion briefed me on the humanitarian crisis occurring at the southern border. These officials told me they’ve seen a 1,000% increase in vehicle pursuits with illegal aliens in some areas. https://t.co/TV0ieCNDdw"
1928,"RT @FoxBusiness: Sen. Blackburn tours border, says crisis ‘cannot continue’ as she calls on Biden admin to step up 

https://t.co/XW0HKeSAzF"
1929,A terrorist group won’t help contain terrorism. Is anyone surprised? https://t.co/xELBOcHYZW
1930,"The cartels at our border are stronger and richer than ever, and the Biden administration is downright refusing to address it. This has to stop. https://t.co/0IHWMSTmWG"
1931,"The Biden administration knows exactly what they must do to take control of the border crisis, they simply refuse to do it. #BuildTheWall https://t.co/uItldvBYzh"
1932,"Biden’s Department of Homeland Security knew our border was about to be flooded. 

They hid it, then they did nothing."
1933,Joe Biden wants to remake the Department of Justice into the Department of Social Justice.
1934,".@Nike is a two-faced corporation that only cares about social causes when it doesn’t hurt their profits.

They’ve made it clear they’re willing to take anti-Israel actions while profiting off the use of slave labor from Uyghur populations in Communist China."
1935,Biden’s agenda led to higher gas prices — that’s a tax on millions of Americans.
1936,"Reports show @POTUS and @SecMayorkas knew thousands of migrants were about to flood our southern border, and yet they failed to take action. #BidenBorderCrisis https://t.co/PmlWHhYxGe"
1937,Stand with Israel.
1938,"Nike is pro-BDS, pro-China, and anti-American ideals."
1939,".@Nike’s reasoning was: ‘Israel stores no longer match the company’s policy and goals.’

Does that mean they will end their use of slave labor? Or do Nike’s policies and goals support that?
https://t.co/yvDX6qwnr7"
1940,Another disappointing jobs report this month as Joe’s #BuildBackBroke agenda continues. https://t.co/3LE9vLP59z
1941,"Devastating news out of Afghanistan. Please join me in praying for all of the victims in this horrific attack.
https://t.co/yYYqOifszG"
1942,"My colleagues on @SenJudiciaryGOP and I are pleased to lead this effort.

@ChuckGrassley @LindseyGrahamSC @JohnCornyn @SenMikeLee @SenTedCruz @SenSasse @HawleyMO @SenTomCotton @SenJohnKennedy @SenThomTillis https://t.co/J4DrsH9EPw"
1943,We are not going to stop asking questions until we get to the bottom of why the people’s Justice Department is being used to interfere with free speech and our children’s learning curriculum.
1944,"Joe Biden’s DOJ is weaponizing the FBI against parents for exercising their First Amendment rights.  

Biden’s message is clear: Support critical race theory in your children’s schools or we will come after you. https://t.co/FmhOsOG2RQ"
1945,"It seems @Disney, a company notorious for covering up the CCP’s human rights abuses, has now produced a film on the one and only Anthony Fauci. Who’s surprised? The left sticks together and protects their own."
1946,You’ve probably noticed pricier bills the last few months — that’s the result of the Biden economic agenda. https://t.co/hokYU9W2ri
1947,Democrats have no problem going on a spending spree with your tax dollars.
1948,"Americans want the Chinese Communist Party to be held accountable. 

cc: @chenweihua"
1949,"Biden Inc. continues to have lucrative and secretive connections to the Chinese Communist government. Why does Joe Biden fail to disclose this? 

They should all be investigated immediately. https://t.co/miYo5F2eu0"
1950,Joe Biden’s botched withdrawal has allowed authoritarian regimes to fill the vacuum in Afghanistan. Biden has made Russia and China more powerful.  https://t.co/w2rK37plCD
1951,.@SenSchumer wants to increase our nation’s debt all for a radical leftist agenda.
1952,"Don’t be mistaken, Biden’s agenda is loaded with mandates and government control over your lives."
1953,.@POTUS and @SenSchumer want to raise the debt ceiling to fund their socialist agenda.
1954,"While Tennessee is ready to welcome those Afghans who put their lives on the line to serve our country, the Biden administration owes it to publicly inform states before resettling evacuees into our communities. @SenatorHagerty @GovBillLee @BrookeSingman https://t.co/KqU1ju4Jgo"
